inventory_log_id,store_id,product_id,warehouse_id,offline_stock_qty,online_stock_qty,reserved_qty,shrinkage_rate_pct,last_sync_timestamp,sync_status
INV-81536,STR-502,PRD-6536,WH-102,116,112,2,0.82,2026-07-30 20:19:20,Synced
INV-81537,STR-503,PRD-6537,WH-104,137,122,7,0.58,2026-07-30 20:19:20,Synced
INV-81538,STR-504,PRD-6538,WH-104,116,131,11,3.24,2026-07-30 20:19:20,Discrepancy Warning
INV-81539,STR-505,PRD-6539,WH-101,125,94,11,2.65,2026-07-30 20:19:20,Discrepancy Warning
INV-81540,STR-501,PRD-6540,WH-103,78,144,4,2.34,2026-07-30 20:19:20,Discrepancy Warning
INV-81541,STR-502,PRD-6541,WH-104,135,323,13,3.06,2026-07-30 20:19:20,Discrepancy Warning
INV-81542,STR-503,PRD-6542,WH-102,45,104,15,3.71,2026-07-30 20:19:20,Discrepancy Warning
INV-81543,STR-504,PRD-6543,WH-101,38,264,18,0.61,2026-07-30 20:19:20,Synced
INV-81544,STR-505,PRD-6544,WH-103,102,223,4,3.75,2026-07-30 20:19:20,Discrepancy Warning
INV-81545,STR-501,PRD-6545,WH-102,74,323,7,0.55,2026-07-30 20:19:20,Synced
INV-81546,STR-502,PRD-6546,WH-101,110,56,6,4.16,2026-07-30 20:19:20,Discrepancy Warning
INV-81547,STR-503,PRD-6547,WH-102,110,107,13,1.74,2026-07-30 20:19:20,Synced
INV-81548,STR-504,PRD-6548,WH-103,88,104,13,4.39,2026-07-30 20:19:20,Discrepancy Warning
INV-81549,STR-505,PRD-6549,WH-102,37,282,13,1.14,2026-07-30 20:19:20,Synced
INV-81550,STR-501,PRD-6550,WH-104,136,155,7,1.59,2026-07-30 20:19:20,Synced
INV-81551,STR-502,PRD-6551,WH-104,105,374,4,3.86,2026-07-30 20:19:20,Discrepancy Warning
INV-81552,STR-503,PRD-6552,WH-102,82,229,19,3.02,2026-07-30 20:19:20,Discrepancy Warning
INV-81553,STR-504,PRD-6553,WH-101,132,327,1,3.35,2026-07-30 20:19:20,Discrepancy Warning
INV-81554,STR-505,PRD-6554,WH-103,20,163,15,0.81,2026-07-30 20:19:20,Synced
INV-81555,STR-501,PRD-6555,WH-104,12,261,4,3.62,2026-07-30 20:19:20,Discrepancy Warning
INV-81556,STR-502,PRD-6556,WH-101,109,81,5,3.56,2026-07-30 20:19:20,Discrepancy Warning
INV-81557,STR-503,PRD-6557,WH-104,142,275,20,1.14,2026-07-30 20:19:20,Synced
INV-81558,STR-504,PRD-6558,WH-102,122,157,1,0.69,2026-07-30 20:19:20,Synced
INV-81559,STR-505,PRD-6559,WH-102,117,291,12,2.32,2026-07-30 20:19:20,Discrepancy Warning
INV-81560,STR-501,PRD-6560,WH-102,41,357,5,1.95,2026-07-30 20:19:20,Synced
INV-81561,STR-502,PRD-6561,WH-103,115,347,2,0.67,2026-07-30 20:19:20,Synced
INV-81562,STR-503,PRD-6562,WH-102,117,163,0,1.81,2026-07-30 20:19:20,Synced
INV-81563,STR-504,PRD-6563,WH-103,69,238,20,0.59,2026-07-30 20:19:20,Synced
INV-81564,STR-505,PRD-6564,WH-103,141,353,14,3.18,2026-07-30 20:19:20,Discrepancy Warning
INV-81565,STR-501,PRD-6565,WH-104,99,108,8,3.51,2026-07-30 20:19:20,Discrepancy Warning
INV-81566,STR-502,PRD-6566,WH-104,123,362,9,0.5,2026-07-30 20:19:20,Synced
INV-81567,STR-503,PRD-6567,WH-103,55,240,8,2.5,2026-07-30 20:19:20,Discrepancy Warning
INV-81568,STR-504,PRD-6568,WH-103,55,127,15,4.4,2026-07-30 20:19:20,Discrepancy Warning
INV-81569,STR-505,PRD-6569,WH-103,100,39,9,3.02,2026-07-30 20:19:20,Discrepancy Warning
INV-81570,STR-501,PRD-6570,WH-102,122,299,13,2.89,2026-07-30 20:19:20,Discrepancy Warning
INV-81571,STR-502,PRD-6571,WH-103,134,310,9,2.79,2026-07-30 20:19:20,Discrepancy Warning
INV-81572,STR-503,PRD-6572,WH-101,65,10,2,0.79,2026-07-30 20:19:20,Synced
INV-81573,STR-504,PRD-6573,WH-101,120,191,0,0.78,2026-07-30 20:19:20,Synced
INV-81574,STR-505,PRD-6574,WH-102,34,22,5,3.49,2026-07-30 20:19:20,Discrepancy Warning
INV-81575,STR-501,PRD-6575,WH-102,76,347,4,0.46,2026-07-30 20:19:20,Synced
INV-81576,STR-502,PRD-6576,WH-103,150,240,10,1.79,2026-07-30 20:19:20,Synced
INV-81577,STR-503,PRD-6577,WH-104,62,219,11,0.43,2026-07-30 20:19:20,Synced
INV-81578,STR-504,PRD-6578,WH-102,146,291,18,3.4,2026-07-30 20:19:20,Discrepancy Warning
INV-81579,STR-505,PRD-6579,WH-103,137,127,16,4.13,2026-07-30 20:19:20,Discrepancy Warning
INV-81580,STR-501,PRD-6580,WH-104,19,106,16,1.53,2026-07-30 20:19:20,Synced
INV-81581,STR-502,PRD-6581,WH-103,28,133,8,4.09,2026-07-30 20:19:20,Discrepancy Warning
INV-81582,STR-503,PRD-6582,WH-102,87,34,18,2.91,2026-07-30 20:19:20,Discrepancy Warning
INV-81583,STR-504,PRD-6583,WH-104,34,125,1,3.6,2026-07-30 20:19:20,Discrepancy Warning
INV-81584,STR-505,PRD-6584,WH-104,84,248,6,2.13,2026-07-30 20:19:20,Discrepancy Warning
INV-81585,STR-501,PRD-6585,WH-102,78,12,11,1.27,2026-07-30 20:19:20,Synced
INV-81586,STR-502,PRD-6586,WH-102,32,193,9,3.08,2026-07-30 20:19:20,Discrepancy Warning
INV-81587,STR-503,PRD-6587,WH-103,61,399,13,1.47,2026-07-30 20:19:20,Synced
INV-81588,STR-504,PRD-6588,WH-101,52,107,14,2.01,2026-07-30 20:19:20,Discrepancy Warning
INV-81589,STR-505,PRD-6589,WH-103,37,303,7,4.26,2026-07-30 20:19:20,Discrepancy Warning
INV-81590,STR-501,PRD-6590,WH-103,92,226,18,3.32,2026-07-30 20:19:20,Discrepancy Warning
INV-81591,STR-502,PRD-6591,WH-103,52,166,13,0.83,2026-07-30 20:19:20,Synced
INV-81592,STR-503,PRD-6592,WH-104,63,75,15,4.47,2026-07-30 20:19:20,Discrepancy Warning
INV-81593,STR-504,PRD-6593,WH-103,140,87,10,0.72,2026-07-30 20:19:20,Synced
INV-81594,STR-505,PRD-6594,WH-102,69,350,3,4.02,2026-07-30 20:19:20,Discrepancy Warning
INV-81595,STR-501,PRD-6595,WH-102,61,172,0,0.55,2026-07-30 20:19:20,Synced
INV-81596,STR-502,PRD-6596,WH-102,113,17,11,3.95,2026-07-30 20:19:20,Discrepancy Warning
INV-81597,STR-503,PRD-6597,WH-101,100,343,7,1.63,2026-07-30 20:19:20,Synced
INV-81598,STR-504,PRD-6598,WH-102,114,299,13,2.37,2026-07-30 20:19:20,Discrepancy Warning
INV-81599,STR-505,PRD-6599,WH-104,48,257,9,2.1,2026-07-30 20:19:20,Discrepancy Warning
INV-81600,STR-501,PRD-6600,WH-103,133,265,13,3.75,2026-07-30 20:19:20,Discrepancy Warning
INV-81601,STR-502,PRD-6601,WH-101,23,89,20,2.68,2026-07-30 20:19:20,Discrepancy Warning
INV-81602,STR-503,PRD-6602,WH-103,58,97,11,1.55,2026-07-30 20:19:20,Synced
INV-81603,STR-504,PRD-6603,WH-103,84,15,9,2.81,2026-07-30 20:19:20,Discrepancy Warning
INV-81604,STR-505,PRD-6604,WH-104,19,389,6,1.46,2026-07-30 20:19:20,Synced
INV-81605,STR-501,PRD-6605,WH-102,134,265,2,3.63,2026-07-30 20:19:20,Discrepancy Warning
INV-81606,STR-502,PRD-6606,WH-104,113,20,4,2.3,2026-07-30 20:19:20,Discrepancy Warning
INV-81607,STR-503,PRD-6607,WH-102,97,63,13,1.36,2026-07-30 20:19:20,Synced
INV-81608,STR-504,PRD-6608,WH-102,28,247,2,3.9,2026-07-30 20:19:20,Discrepancy Warning
INV-81609,STR-505,PRD-6609,WH-101,135,179,10,3.17,2026-07-30 20:19:20,Discrepancy Warning
INV-81610,STR-501,PRD-6610,WH-103,106,128,5,2.72,2026-07-30 20:19:20,Discrepancy Warning
INV-81611,STR-502,PRD-6611,WH-103,102,119,20,1.94,2026-07-30 20:19:20,Synced
INV-81612,STR-503,PRD-6612,WH-101,66,15,10,1.76,2026-07-30 20:19:20,Synced
INV-81613,STR-504,PRD-6613,WH-104,135,100,12,0.99,2026-07-30 20:19:20,Synced
INV-81614,STR-505,PRD-6614,WH-104,86,320,17,2.18,2026-07-30 20:19:20,Discrepancy Warning
INV-81615,STR-501,PRD-6615,WH-104,27,325,7,0.61,2026-07-30 20:19:20,Synced
INV-81616,STR-502,PRD-6616,WH-103,109,103,3,1.33,2026-07-30 20:19:20,Synced
INV-81617,STR-503,PRD-6617,WH-104,90,262,9,2.7,2026-07-30 20:19:20,Discrepancy Warning
INV-81618,STR-504,PRD-6618,WH-102,95,207,1,2.9,2026-07-30 20:19:20,Discrepancy Warning
INV-81619,STR-505,PRD-6619,WH-104,87,71,8,3.42,2026-07-30 20:19:20,Discrepancy Warning
INV-81620,STR-501,PRD-6620,WH-101,141,354,11,2.91,2026-07-30 20:19:20,Discrepancy Warning
INV-81621,STR-502,PRD-6621,WH-104,131,120,19,3.61,2026-07-30 20:19:20,Discrepancy Warning
INV-81622,STR-503,PRD-6622,WH-103,52,209,13,4.5,2026-07-30 20:19:20,Discrepancy Warning
INV-81623,STR-504,PRD-6623,WH-102,27,380,8,2.08,2026-07-30 20:19:20,Discrepancy Warning
INV-81624,STR-505,PRD-6624,WH-101,64,227,11,4.47,2026-07-30 20:19:20,Discrepancy Warning
INV-81625,STR-501,PRD-6625,WH-103,78,275,8,3.21,2026-07-30 20:19:20,Discrepancy Warning
INV-81626,STR-502,PRD-6626,WH-103,148,288,10,2.7,2026-07-30 20:19:20,Discrepancy Warning
INV-81627,STR-503,PRD-6627,WH-101,125,71,4,1.14,2026-07-30 20:19:20,Synced
INV-81628,STR-504,PRD-6628,WH-101,139,196,16,0.59,2026-07-30 20:19:20,Synced
INV-81629,STR-505,PRD-6629,WH-102,66,374,8,2.63,2026-07-30 20:19:20,Discrepancy Warning
INV-81630,STR-501,PRD-6630,WH-102,50,74,19,0.38,2026-07-30 20:19:20,Synced
INV-81631,STR-502,PRD-6631,WH-101,139,12,19,0.54,2026-07-30 20:19:20,Synced
INV-81632,STR-503,PRD-6632,WH-104,84,305,11,3.32,2026-07-30 20:19:20,Discrepancy Warning
INV-81633,STR-504,PRD-6633,WH-104,68,270,5,0.91,2026-07-30 20:19:20,Synced
INV-81634,STR-505,PRD-6634,WH-102,110,52,2,2.64,2026-07-30 20:19:20,Discrepancy Warning
INV-81635,STR-501,PRD-6635,WH-101,18,331,9,4.1,2026-07-30 20:19:20,Discrepancy Warning
INV-81636,STR-502,PRD-6636,WH-101,81,329,18,2.88,2026-07-30 20:19:20,Discrepancy Warning
INV-81637,STR-503,PRD-6637,WH-101,128,394,15,3.35,2026-07-30 20:19:20,Discrepancy Warning
INV-81638,STR-504,PRD-6638,WH-104,15,107,18,2.85,2026-07-30 20:19:20,Discrepancy Warning
INV-81639,STR-505,PRD-6639,WH-102,53,252,13,0.5,2026-07-30 20:19:20,Synced
INV-81640,STR-501,PRD-6640,WH-104,125,321,3,1.61,2026-07-30 20:19:20,Synced
INV-81641,STR-502,PRD-6641,WH-102,50,71,9,1.08,2026-07-30 20:19:20,Synced
INV-81642,STR-503,PRD-6642,WH-101,5,234,10,3.81,2026-07-30 20:19:20,Discrepancy Warning
INV-81643,STR-504,PRD-6643,WH-103,125,390,20,2.14,2026-07-30 20:19:20,Discrepancy Warning
INV-81644,STR-505,PRD-6644,WH-104,99,179,16,1.61,2026-07-30 20:19:20,Synced
INV-81645,STR-501,PRD-6645,WH-102,95,380,19,3.75,2026-07-30 20:19:20,Discrepancy Warning
INV-81646,STR-502,PRD-6646,WH-102,59,341,14,2.13,2026-07-30 20:19:20,Discrepancy Warning
INV-81647,STR-503,PRD-6647,WH-101,76,302,0,0.85,2026-07-30 20:19:20,Synced
INV-81648,STR-504,PRD-6648,WH-102,145,84,17,2.43,2026-07-30 20:19:20,Discrepancy Warning
INV-81649,STR-505,PRD-6649,WH-104,26,93,9,0.77,2026-07-30 20:19:20,Synced
INV-81650,STR-501,PRD-6650,WH-104,90,194,2,0.69,2026-07-30 20:19:20,Synced
INV-81651,STR-502,PRD-6651,WH-102,142,31,1,2.67,2026-07-30 20:19:20,Discrepancy Warning
INV-81652,STR-503,PRD-6652,WH-103,104,255,9,0.41,2026-07-30 20:19:20,Synced
INV-81653,STR-504,PRD-6653,WH-103,43,157,9,3.01,2026-07-30 20:19:20,Discrepancy Warning
INV-81654,STR-505,PRD-6654,WH-101,67,154,14,2.72,2026-07-30 20:19:20,Discrepancy Warning
INV-81655,STR-501,PRD-6655,WH-103,92,62,6,2.97,2026-07-30 20:19:20,Discrepancy Warning
INV-81656,STR-502,PRD-6656,WH-102,36,24,1,0.3,2026-07-30 20:19:20,Synced
INV-81657,STR-503,PRD-6657,WH-102,7,262,8,2.93,2026-07-30 20:19:20,Discrepancy Warning
INV-81658,STR-504,PRD-6658,WH-103,13,240,15,3.34,2026-07-30 20:19:20,Discrepancy Warning
INV-81659,STR-505,PRD-6659,WH-102,36,236,12,1.8,2026-07-30 20:19:20,Synced
INV-81660,STR-501,PRD-6660,WH-104,79,248,16,2.96,2026-07-30 20:19:20,Discrepancy Warning
INV-81661,STR-502,PRD-6661,WH-103,125,199,2,3.17,2026-07-30 20:19:20,Discrepancy Warning
INV-81662,STR-503,PRD-6662,WH-104,127,132,11,0.9,2026-07-30 20:19:20,Synced
INV-81663,STR-504,PRD-6663,WH-102,90,83,17,2.72,2026-07-30 20:19:20,Discrepancy Warning
INV-81664,STR-505,PRD-6664,WH-102,92,47,6,1.11,2026-07-30 20:19:20,Synced
INV-81665,STR-501,PRD-6665,WH-101,10,193,10,3.67,2026-07-30 20:19:20,Discrepancy Warning
INV-81666,STR-502,PRD-6666,WH-104,73,72,4,2.1,2026-07-30 20:19:20,Discrepancy Warning
INV-81667,STR-503,PRD-6667,WH-102,58,152,12,2.52,2026-07-30 20:19:20,Discrepancy Warning
INV-81668,STR-504,PRD-6668,WH-101,58,347,12,2.85,2026-07-30 20:19:20,Discrepancy Warning
INV-81669,STR-505,PRD-6669,WH-102,48,309,0,1.9,2026-07-30 20:19:20,Synced
INV-81670,STR-501,PRD-6670,WH-103,120,332,20,2.92,2026-07-30 20:19:20,Discrepancy Warning
INV-81671,STR-502,PRD-6671,WH-101,126,390,13,3.89,2026-07-30 20:19:20,Discrepancy Warning
INV-81672,STR-503,PRD-6672,WH-101,93,159,18,1.13,2026-07-30 20:19:20,Synced
INV-81673,STR-504,PRD-6673,WH-101,128,154,20,2.59,2026-07-30 20:19:20,Discrepancy Warning
INV-81674,STR-505,PRD-6674,WH-104,139,334,9,0.46,2026-07-30 20:19:20,Synced
INV-81675,STR-501,PRD-6675,WH-103,46,231,8,0.45,2026-07-30 20:19:20,Synced
INV-81676,STR-502,PRD-6676,WH-103,95,95,19,1.69,2026-07-30 20:19:20,Synced
INV-81677,STR-503,PRD-6677,WH-101,58,44,1,2.72,2026-07-30 20:19:20,Discrepancy Warning
INV-81678,STR-504,PRD-6678,WH-103,23,366,15,0.76,2026-07-30 20:19:20,Synced
INV-81679,STR-505,PRD-6679,WH-104,41,294,6,3.26,2026-07-30 20:19:20,Discrepancy Warning
INV-81680,STR-501,PRD-6680,WH-103,130,346,13,4.1,2026-07-30 20:19:20,Discrepancy Warning
INV-81681,STR-502,PRD-6681,WH-103,49,162,0,4.36,2026-07-30 20:19:20,Discrepancy Warning
INV-81682,STR-503,PRD-6682,WH-103,129,121,15,1.55,2026-07-30 20:19:20,Synced
INV-81683,STR-504,PRD-6683,WH-102,107,266,7,2.93,2026-07-30 20:19:20,Discrepancy Warning
INV-81684,STR-505,PRD-6684,WH-102,5,194,4,1.77,2026-07-30 20:19:20,Synced
INV-81685,STR-501,PRD-6685,WH-101,133,85,16,3.14,2026-07-30 20:19:20,Discrepancy Warning
INV-81686,STR-502,PRD-6686,WH-101,150,52,0,1.57,2026-07-30 20:19:20,Synced
INV-81687,STR-503,PRD-6687,WH-102,81,47,17,2.11,2026-07-30 20:19:20,Discrepancy Warning
INV-81688,STR-504,PRD-6688,WH-103,111,140,3,0.69,2026-07-30 20:19:20,Synced
INV-81689,STR-505,PRD-6689,WH-104,132,55,7,1.49,2026-07-30 20:19:20,Synced
INV-81690,STR-501,PRD-6690,WH-102,96,66,17,3.28,2026-07-30 20:19:20,Discrepancy Warning
INV-81691,STR-502,PRD-6691,WH-103,128,74,0,3.93,2026-07-30 20:19:20,Discrepancy Warning
INV-81692,STR-503,PRD-6692,WH-101,14,357,5,2.58,2026-07-30 20:19:20,Discrepancy Warning
INV-81693,STR-504,PRD-6693,WH-102,79,21,11,0.62,2026-07-30 20:19:20,Synced
INV-81694,STR-505,PRD-6694,WH-103,121,354,12,3.92,2026-07-30 20:19:20,Discrepancy Warning
INV-81695,STR-501,PRD-6695,WH-102,18,135,15,0.89,2026-07-30 20:19:20,Synced
INV-81696,STR-502,PRD-6696,WH-102,96,165,0,2.32,2026-07-30 20:19:20,Discrepancy Warning
INV-81697,STR-503,PRD-6697,WH-103,85,334,15,3.29,2026-07-30 20:19:20,Discrepancy Warning
INV-81698,STR-504,PRD-6698,WH-104,96,218,17,2.13,2026-07-30 20:19:20,Discrepancy Warning
INV-81699,STR-505,PRD-6699,WH-104,130,303,19,0.5,2026-07-30 20:19:20,Synced
INV-81700,STR-501,PRD-6700,WH-103,29,70,10,3.64,2026-07-30 20:19:20,Discrepancy Warning
INV-81701,STR-502,PRD-6701,WH-102,80,79,3,0.88,2026-07-30 20:19:20,Synced
INV-81702,STR-503,PRD-6702,WH-104,87,25,10,2.81,2026-07-30 20:19:20,Discrepancy Warning
INV-81703,STR-504,PRD-6703,WH-101,58,44,11,1.16,2026-07-30 20:19:20,Synced
INV-81704,STR-505,PRD-6704,WH-104,48,316,9,1.47,2026-07-30 20:19:20,Synced
INV-81705,STR-501,PRD-6705,WH-102,57,128,14,3.0,2026-07-30 20:19:20,Discrepancy Warning
INV-81706,STR-502,PRD-6706,WH-103,130,86,11,1.97,2026-07-30 20:19:20,Synced
INV-81707,STR-503,PRD-6707,WH-103,141,48,12,3.93,2026-07-30 20:19:20,Discrepancy Warning
INV-81708,STR-504,PRD-6708,WH-104,33,65,6,1.36,2026-07-30 20:19:20,Synced
INV-81709,STR-505,PRD-6709,WH-103,70,148,16,0.33,2026-07-30 20:19:20,Synced
INV-81710,STR-501,PRD-6710,WH-102,13,62,1,1.43,2026-07-30 20:19:20,Synced
INV-81711,STR-502,PRD-6711,WH-104,107,190,15,0.38,2026-07-30 20:19:20,Synced
INV-81712,STR-503,PRD-6712,WH-102,95,397,12,1.24,2026-07-30 20:19:20,Synced
INV-81713,STR-504,PRD-6713,WH-102,87,79,11,3.97,2026-07-30 20:19:20,Discrepancy Warning
INV-81714,STR-505,PRD-6714,WH-101,135,242,2,4.28,2026-07-30 20:19:20,Discrepancy Warning
INV-81715,STR-501,PRD-6715,WH-103,7,71,17,3.28,2026-07-30 20:19:20,Discrepancy Warning
INV-81716,STR-502,PRD-6716,WH-104,87,142,1,0.22,2026-07-30 20:19:20,Synced
INV-81717,STR-503,PRD-6717,WH-103,68,123,3,3.52,2026-07-30 20:19:20,Discrepancy Warning
INV-81718,STR-504,PRD-6718,WH-102,13,111,13,3.84,2026-07-30 20:19:20,Discrepancy Warning
INV-81719,STR-505,PRD-6719,WH-101,134,326,3,1.7,2026-07-30 20:19:20,Synced
INV-81720,STR-501,PRD-6720,WH-103,141,58,5,2.62,2026-07-30 20:19:20,Discrepancy Warning
INV-81721,STR-502,PRD-6721,WH-103,138,238,18,3.46,2026-07-30 20:19:20,Discrepancy Warning
INV-81722,STR-503,PRD-6722,WH-103,132,19,9,1.65,2026-07-30 20:19:20,Synced
INV-81723,STR-504,PRD-6723,WH-104,18,252,10,0.31,2026-07-30 20:19:20,Synced
INV-81724,STR-505,PRD-6724,WH-103,145,36,3,3.86,2026-07-30 20:19:20,Discrepancy Warning
INV-81725,STR-501,PRD-6725,WH-103,39,279,6,1.24,2026-07-30 20:19:20,Synced
INV-81726,STR-502,PRD-6726,WH-101,114,12,19,0.45,2026-07-30 20:19:20,Synced
INV-81727,STR-503,PRD-6727,WH-101,105,74,16,3.33,2026-07-30 20:19:20,Discrepancy Warning
INV-81728,STR-504,PRD-6728,WH-101,16,359,0,0.26,2026-07-30 20:19:20,Synced
INV-81729,STR-505,PRD-6729,WH-103,114,182,9,1.98,2026-07-30 20:19:20,Synced
INV-81730,STR-501,PRD-6730,WH-102,40,262,10,4.02,2026-07-30 20:19:20,Discrepancy Warning
INV-81731,STR-502,PRD-6731,WH-101,6,328,13,4.14,2026-07-30 20:19:20,Discrepancy Warning
INV-81732,STR-503,PRD-6732,WH-103,127,192,0,2.63,2026-07-30 20:19:20,Discrepancy Warning
INV-81733,STR-504,PRD-6733,WH-101,109,277,11,1.88,2026-07-30 20:19:20,Synced
INV-81734,STR-505,PRD-6734,WH-102,73,119,12,2.14,2026-07-30 20:19:20,Discrepancy Warning
INV-81735,STR-501,PRD-6735,WH-103,104,329,10,3.3,2026-07-30 20:19:20,Discrepancy Warning
INV-81736,STR-502,PRD-6736,WH-104,6,47,13,0.91,2026-07-30 20:19:20,Synced
INV-81737,STR-503,PRD-6737,WH-101,122,121,13,1.0,2026-07-30 20:19:20,Synced
INV-81738,STR-504,PRD-6738,WH-102,117,116,11,2.83,2026-07-30 20:19:20,Discrepancy Warning
INV-81739,STR-505,PRD-6739,WH-101,40,205,13,0.36,2026-07-30 20:19:20,Synced
INV-81740,STR-501,PRD-6740,WH-102,143,396,20,3.02,2026-07-30 20:19:20,Discrepancy Warning
INV-81741,STR-502,PRD-6741,WH-104,38,266,8,2.98,2026-07-30 20:19:20,Discrepancy Warning
INV-81742,STR-503,PRD-6742,WH-104,117,29,16,2.99,2026-07-30 20:19:20,Discrepancy Warning
INV-81743,STR-504,PRD-6743,WH-102,116,264,20,2.0,2026-07-30 20:19:20,Discrepancy Warning
INV-81744,STR-505,PRD-6744,WH-102,102,97,10,2.3,2026-07-30 20:19:20,Discrepancy Warning
INV-81745,STR-501,PRD-6745,WH-102,112,197,20,0.7,2026-07-30 20:19:20,Synced
INV-81746,STR-502,PRD-6746,WH-104,95,372,19,2.17,2026-07-30 20:19:20,Discrepancy Warning
INV-81747,STR-503,PRD-6747,WH-101,13,123,9,1.5,2026-07-30 20:19:20,Synced
INV-81748,STR-504,PRD-6748,WH-101,28,189,7,0.6,2026-07-30 20:19:20,Synced
INV-81749,STR-505,PRD-6749,WH-104,86,305,12,0.29,2026-07-30 20:19:20,Synced
INV-81750,STR-501,PRD-6750,WH-103,82,230,10,4.27,2026-07-30 20:19:20,Discrepancy Warning
INV-81751,STR-502,PRD-6751,WH-104,8,103,7,1.18,2026-07-30 20:19:20,Synced
INV-81752,STR-503,PRD-6752,WH-103,10,264,10,1.64,2026-07-30 20:19:20,Synced
INV-81753,STR-504,PRD-6753,WH-104,109,52,11,0.24,2026-07-30 20:19:20,Synced
INV-81754,STR-505,PRD-6754,WH-104,41,194,10,1.92,2026-07-30 20:19:20,Synced
INV-81755,STR-501,PRD-6755,WH-102,133,320,0,0.26,2026-07-30 20:19:20,Synced
INV-81756,STR-502,PRD-6756,WH-103,134,292,16,3.46,2026-07-30 20:19:20,Discrepancy Warning
INV-81757,STR-503,PRD-6757,WH-102,24,263,12,0.81,2026-07-30 20:19:20,Synced
INV-81758,STR-504,PRD-6758,WH-102,70,14,2,2.82,2026-07-30 20:19:20,Discrepancy Warning
INV-81759,STR-505,PRD-6759,WH-103,126,256,0,3.17,2026-07-30 20:19:20,Discrepancy Warning
INV-81760,STR-501,PRD-6760,WH-103,79,13,8,2.32,2026-07-30 20:19:20,Discrepancy Warning
INV-81761,STR-502,PRD-6761,WH-102,112,248,4,3.92,2026-07-30 20:19:20,Discrepancy Warning
INV-81762,STR-503,PRD-6762,WH-102,121,343,8,0.64,2026-07-30 20:19:20,Synced
INV-81763,STR-504,PRD-6763,WH-104,49,238,13,2.82,2026-07-30 20:19:20,Discrepancy Warning
INV-81764,STR-505,PRD-6764,WH-101,74,225,0,0.42,2026-07-30 20:19:20,Synced
INV-81765,STR-501,PRD-6765,WH-102,92,139,13,3.22,2026-07-30 20:19:20,Discrepancy Warning
INV-81766,STR-502,PRD-6766,WH-104,97,50,6,3.75,2026-07-30 20:19:20,Discrepancy Warning
INV-81767,STR-503,PRD-6767,WH-101,20,185,1,1.23,2026-07-30 20:19:20,Synced
INV-81768,STR-504,PRD-6768,WH-103,15,36,18,1.93,2026-07-30 20:19:20,Synced
INV-81769,STR-505,PRD-6769,WH-101,120,295,1,0.97,2026-07-30 20:19:20,Synced
INV-81770,STR-501,PRD-6770,WH-101,127,276,17,4.17,2026-07-30 20:19:20,Discrepancy Warning
INV-81771,STR-502,PRD-6771,WH-104,93,21,15,3.11,2026-07-30 20:19:20,Discrepancy Warning
INV-81772,STR-503,PRD-6772,WH-102,58,343,3,1.91,2026-07-30 20:19:20,Synced
INV-81773,STR-504,PRD-6773,WH-104,110,142,3,1.7,2026-07-30 20:19:20,Synced
INV-81774,STR-505,PRD-6774,WH-104,15,366,19,1.13,2026-07-30 20:19:20,Synced
INV-81775,STR-501,PRD-6775,WH-104,110,380,13,2.46,2026-07-30 20:19:20,Discrepancy Warning
INV-81776,STR-502,PRD-6776,WH-103,129,263,1,2.66,2026-07-30 20:19:20,Discrepancy Warning
INV-81777,STR-503,PRD-6777,WH-101,114,100,20,2.87,2026-07-30 20:19:20,Discrepancy Warning
INV-81778,STR-504,PRD-6778,WH-104,51,359,14,1.26,2026-07-30 20:19:20,Synced
INV-81779,STR-505,PRD-6779,WH-103,121,95,18,1.07,2026-07-30 20:19:20,Synced
INV-81780,STR-501,PRD-6780,WH-104,115,29,16,1.45,2026-07-30 20:19:20,Synced
INV-81781,STR-502,PRD-6781,WH-103,95,385,8,1.02,2026-07-30 20:19:20,Synced
INV-81782,STR-503,PRD-6782,WH-102,11,391,10,4.34,2026-07-30 20:19:20,Discrepancy Warning
INV-81783,STR-504,PRD-6783,WH-104,128,29,6,4.39,2026-07-30 20:19:20,Discrepancy Warning
INV-81784,STR-505,PRD-6784,WH-104,5,233,17,2.41,2026-07-30 20:19:20,Discrepancy Warning
INV-81785,STR-501,PRD-6785,WH-102,136,400,11,2.9,2026-07-30 20:19:20,Discrepancy Warning
INV-81786,STR-502,PRD-6786,WH-104,74,362,9,0.3,2026-07-30 20:19:20,Synced
INV-81787,STR-503,PRD-6787,WH-101,87,222,6,3.04,2026-07-30 20:19:20,Discrepancy Warning
INV-81788,STR-504,PRD-6788,WH-104,115,38,19,3.9,2026-07-30 20:19:20,Discrepancy Warning
INV-81789,STR-505,PRD-6789,WH-102,116,114,3,3.25,2026-07-30 20:19:20,Discrepancy Warning
INV-81790,STR-501,PRD-6790,WH-104,84,94,10,0.37,2026-07-30 20:19:20,Synced
INV-81791,STR-502,PRD-6791,WH-104,29,77,19,2.93,2026-07-30 20:19:20,Discrepancy Warning
INV-81792,STR-503,PRD-6792,WH-102,102,347,13,2.95,2026-07-30 20:19:20,Discrepancy Warning
INV-81793,STR-504,PRD-6793,WH-102,38,258,2,4.22,2026-07-30 20:19:20,Discrepancy Warning
INV-81794,STR-505,PRD-6794,WH-103,13,71,2,3.51,2026-07-30 20:19:20,Discrepancy Warning
INV-81795,STR-501,PRD-6795,WH-102,73,260,13,2.64,2026-07-30 20:19:20,Discrepancy Warning
