order_id,store_id,order_date,channel,product_id,quantity,unit_price_inr,total_amount_inr,shipping_cost_inr,payment_method,order_status,escrow_txn_id
ORD-15923,STR-504,2026-02-19,Instagram DM,PRD-7102,3,1499,4497,120,Credit Card,Delivered,ESC-35923
ORD-15924,STR-505,2026-01-10,Instagram DM,PRD-6811,4,699,2796,120,COD,Delivered,ESC-35924
ORD-15925,STR-501,2025-08-09,Amazon IN,PRD-6182,2,999,1998,180,COD,Delivered,ESC-35925
ORD-15926,STR-502,2025-10-25,Amazon IN,PRD-5920,1,699,699,90,UPI,In-Transit,ESC-35926
ORD-15927,STR-503,2025-07-27,Flipkart,PRD-7049,2,699,1398,90,Credit Card,Delivered,ESC-35927
ORD-15928,STR-504,2026-03-17,Shopify Storefront,PRD-7120,3,1499,4497,150,Net Banking,Delivered,ESC-35928
ORD-15929,STR-505,2025-02-16,Instagram DM,PRD-5446,4,2499,9996,180,COD,Delivered,ESC-35929
ORD-15930,STR-501,2025-01-23,Myntra,PRD-6041,1,999,999,90,COD,Delivered,ESC-35930
ORD-15931,STR-502,2026-01-03,Instagram DM,PRD-5665,4,999,3996,60,COD,Delivered,ESC-35931
ORD-15932,STR-503,2025-03-26,POS Counter,PRD-5768,1,999,999,0,Cash,Delivered,ESC-35932
ORD-15933,STR-504,2026-02-12,POS Counter,PRD-5667,2,699,1398,0,Cash,Delivered,ESC-35933
ORD-15934,STR-505,2026-06-03,Shopify Storefront,PRD-7382,4,2499,9996,180,UPI,Delivered,ESC-35934
ORD-15935,STR-501,2025-01-27,Flipkart,PRD-5939,4,1499,5996,60,COD,Delivered,ESC-35935
ORD-15936,STR-502,2026-03-27,Myntra,PRD-6768,4,2499,9996,60,COD,Delivered,ESC-35936
ORD-15937,STR-503,2025-04-07,Amazon IN,PRD-5263,4,2499,9996,90,COD,Delivered,ESC-35937
ORD-15938,STR-504,2026-05-20,Shopify Storefront,PRD-5223,4,699,2796,90,UPI,Cancelled,ESC-35938
ORD-15939,STR-505,2025-05-24,Shopify Storefront,PRD-6452,1,2499,2499,150,UPI,Delivered,ESC-35939
ORD-15940,STR-501,2026-04-15,POS Counter,PRD-5448,4,1499,5996,0,Cash,Delivered,ESC-35940
ORD-15941,STR-502,2025-09-16,Myntra,PRD-5614,3,699,2097,150,COD,Delivered,ESC-35941
ORD-15942,STR-503,2026-05-28,Amazon IN,PRD-5039,3,999,2997,180,Net Banking,Returned,ESC-35942
ORD-15943,STR-504,2026-02-22,Shopify Storefront,PRD-5519,4,2499,9996,150,Credit Card,Delivered,ESC-35943
ORD-15944,STR-505,2025-09-30,Myntra,PRD-7058,4,1499,5996,60,Net Banking,Delivered,ESC-35944
ORD-15945,STR-501,2025-04-11,Instagram DM,PRD-5596,3,2499,7497,180,Credit Card,Delivered,ESC-35945
ORD-15946,STR-502,2026-05-19,Instagram DM,PRD-7369,2,1499,2998,180,COD,Returned,ESC-35946
ORD-15947,STR-503,2025-11-20,Shopify Storefront,PRD-5331,2,3499,6998,150,UPI,Cancelled,ESC-35947
ORD-15948,STR-504,2025-06-04,Flipkart,PRD-6996,3,1499,4497,120,Credit Card,Delivered,ESC-35948
ORD-15949,STR-505,2026-03-15,Instagram DM,PRD-6914,2,699,1398,150,Net Banking,Cancelled,ESC-35949
ORD-15950,STR-501,2026-04-06,Flipkart,PRD-5868,1,499,499,120,Credit Card,In-Transit,ESC-35950
ORD-15951,STR-502,2025-10-02,POS Counter,PRD-6158,1,1499,1499,0,Cash,Delivered,ESC-35951
ORD-15952,STR-503,2026-02-20,POS Counter,PRD-6988,4,1499,5996,0,Cash,Delivered,ESC-35952
ORD-15953,STR-504,2025-11-11,Myntra,PRD-6779,1,3499,3499,120,COD,Delivered,ESC-35953
ORD-15954,STR-505,2025-03-23,Instagram DM,PRD-5096,4,1499,5996,150,UPI,Delivered,ESC-35954
ORD-15955,STR-501,2025-11-07,Amazon IN,PRD-5482,2,3499,6998,120,COD,Delivered,ESC-35955
ORD-15956,STR-502,2025-09-24,Myntra,PRD-5059,4,2499,9996,60,UPI,In-Transit,ESC-35956
ORD-15957,STR-503,2025-07-28,Instagram DM,PRD-6636,2,3499,6998,90,COD,Delivered,ESC-35957
ORD-15958,STR-504,2025-11-27,Shopify Storefront,PRD-6374,3,699,2097,90,Credit Card,Delivered,ESC-35958
ORD-15959,STR-505,2026-05-09,Myntra,PRD-6123,4,3499,13996,90,Net Banking,In-Transit,ESC-35959
ORD-15960,STR-501,2025-12-10,Myntra,PRD-6061,3,2499,7497,150,UPI,Delivered,ESC-35960
ORD-15961,STR-502,2026-04-28,Instagram DM,PRD-5267,1,3499,3499,120,COD,Delivered,ESC-35961
ORD-15962,STR-503,2026-04-06,Amazon IN,PRD-5435,3,2499,7497,150,COD,Delivered,ESC-35962
ORD-15963,STR-504,2025-01-24,Instagram DM,PRD-7199,4,3499,13996,120,UPI,Delivered,ESC-35963
ORD-15964,STR-505,2026-04-10,Amazon IN,PRD-7015,4,999,3996,120,COD,Delivered,ESC-35964
ORD-15965,STR-501,2025-11-08,Myntra,PRD-5492,4,999,3996,90,Net Banking,Delivered,ESC-35965
ORD-15966,STR-502,2025-07-20,Flipkart,PRD-6499,3,3499,10497,120,UPI,Delivered,ESC-35966
ORD-15967,STR-503,2025-02-21,Shopify Storefront,PRD-5726,2,699,1398,150,Net Banking,Returned,ESC-35967
ORD-15968,STR-504,2025-06-10,Flipkart,PRD-6538,2,999,1998,90,Net Banking,Returned,ESC-35968
ORD-15969,STR-505,2025-03-08,Amazon IN,PRD-7142,1,2499,2499,180,COD,Delivered,ESC-35969
ORD-15970,STR-501,2025-11-02,Flipkart,PRD-5623,1,3499,3499,60,Credit Card,Delivered,ESC-35970
ORD-15971,STR-502,2026-04-21,Amazon IN,PRD-6962,3,499,1497,90,Credit Card,Delivered,ESC-35971
ORD-15972,STR-503,2026-05-13,Shopify Storefront,PRD-6027,3,999,2997,150,UPI,Delivered,ESC-35972
ORD-15973,STR-504,2025-08-21,Myntra,PRD-5213,3,499,1497,180,UPI,Delivered,ESC-35973
ORD-15974,STR-505,2026-06-18,Instagram DM,PRD-5949,3,3499,10497,120,COD,Delivered,ESC-35974
ORD-15975,STR-501,2025-02-02,Myntra,PRD-5893,1,2499,2499,60,Credit Card,Returned,ESC-35975
ORD-15976,STR-502,2025-12-10,POS Counter,PRD-6373,2,3499,6998,0,Cash,Delivered,ESC-35976
ORD-15977,STR-503,2025-10-23,Shopify Storefront,PRD-5675,4,1499,5996,150,Credit Card,Returned,ESC-35977
ORD-15978,STR-504,2025-12-01,Flipkart,PRD-6690,1,2499,2499,60,Credit Card,Delivered,ESC-35978
ORD-15979,STR-505,2025-03-12,Shopify Storefront,PRD-5316,1,3499,3499,90,UPI,Delivered,ESC-35979
ORD-15980,STR-501,2026-01-20,Shopify Storefront,PRD-6374,3,999,2997,90,COD,Cancelled,ESC-35980
ORD-15981,STR-502,2025-03-08,Shopify Storefront,PRD-6277,3,699,2097,180,COD,Delivered,ESC-35981
ORD-15982,STR-503,2026-06-08,Shopify Storefront,PRD-5104,3,2499,7497,120,Credit Card,Delivered,ESC-35982
ORD-15983,STR-504,2026-05-29,Amazon IN,PRD-6202,4,999,3996,60,Credit Card,Delivered,ESC-35983
ORD-15984,STR-505,2025-05-11,POS Counter,PRD-5856,1,999,999,0,Cash,Delivered,ESC-35984
ORD-15985,STR-501,2026-02-20,POS Counter,PRD-6702,4,2499,9996,0,Cash,Delivered,ESC-35985
ORD-15986,STR-502,2025-11-22,Amazon IN,PRD-6098,3,2499,7497,180,COD,Delivered,ESC-35986
ORD-15987,STR-503,2025-12-21,Flipkart,PRD-5156,1,999,999,150,Credit Card,Delivered,ESC-35987
ORD-15988,STR-504,2025-07-17,POS Counter,PRD-5134,1,3499,3499,0,Cash,Delivered,ESC-35988
ORD-15989,STR-505,2025-02-14,Instagram DM,PRD-7439,4,699,2796,180,Credit Card,Delivered,ESC-35989
ORD-15990,STR-501,2025-04-04,POS Counter,PRD-6566,1,999,999,0,Cash,Delivered,ESC-35990
ORD-15991,STR-502,2025-01-09,Shopify Storefront,PRD-5834,4,999,3996,180,Credit Card,Delivered,ESC-35991
ORD-15992,STR-503,2026-03-06,Myntra,PRD-7100,4,499,1996,60,COD,Delivered,ESC-35992
ORD-15993,STR-504,2025-04-06,Amazon IN,PRD-6484,3,1499,4497,90,Credit Card,Delivered,ESC-35993
ORD-15994,STR-505,2026-03-03,Amazon IN,PRD-6674,1,3499,3499,120,Net Banking,Delivered,ESC-35994
ORD-15995,STR-501,2025-01-08,Myntra,PRD-6378,1,2499,2499,180,UPI,Delivered,ESC-35995
ORD-15996,STR-502,2026-01-21,Shopify Storefront,PRD-5882,2,1499,2998,150,Credit Card,Delivered,ESC-35996
ORD-15997,STR-503,2025-02-26,POS Counter,PRD-5398,3,699,2097,0,Cash,Delivered,ESC-35997
ORD-15998,STR-504,2026-04-25,Shopify Storefront,PRD-5979,2,499,998,90,Net Banking,Delivered,ESC-35998
ORD-15999,STR-505,2026-03-07,Myntra,PRD-7274,4,3499,13996,60,COD,Returned,ESC-35999
ORD-16000,STR-501,2025-02-24,Myntra,PRD-5272,1,1499,1499,90,COD,Delivered,ESC-36000
ORD-16001,STR-502,2026-06-24,Amazon IN,PRD-6439,1,999,999,150,UPI,Returned,ESC-36001
ORD-16002,STR-503,2025-04-05,Flipkart,PRD-5315,1,499,499,90,Net Banking,Delivered,ESC-36002
ORD-16003,STR-504,2025-08-21,Instagram DM,PRD-5899,3,2499,7497,120,Credit Card,Delivered,ESC-36003
ORD-16004,STR-505,2026-01-19,Shopify Storefront,PRD-6760,2,1499,2998,180,Net Banking,Delivered,ESC-36004
ORD-16005,STR-501,2026-02-13,Instagram DM,PRD-5840,4,2499,9996,90,Net Banking,Cancelled,ESC-36005
ORD-16006,STR-502,2025-05-21,Amazon IN,PRD-6715,3,499,1497,150,Net Banking,Returned,ESC-36006
ORD-16007,STR-503,2025-08-21,Shopify Storefront,PRD-6415,3,499,1497,150,COD,Delivered,ESC-36007
ORD-16008,STR-504,2025-05-25,Flipkart,PRD-7286,2,1499,2998,90,Net Banking,Delivered,ESC-36008
ORD-16009,STR-505,2025-09-11,Shopify Storefront,PRD-5256,2,3499,6998,90,Net Banking,In-Transit,ESC-36009
ORD-16010,STR-501,2026-05-01,Shopify Storefront,PRD-6506,3,3499,10497,90,COD,Returned,ESC-36010
ORD-16011,STR-502,2025-10-25,POS Counter,PRD-5271,1,999,999,0,Cash,Delivered,ESC-36011
ORD-16012,STR-503,2025-06-12,Flipkart,PRD-7464,2,1499,2998,60,COD,Delivered,ESC-36012
ORD-16013,STR-504,2026-01-15,Amazon IN,PRD-5411,2,499,998,60,Credit Card,Delivered,ESC-36013
ORD-16014,STR-505,2026-06-17,Flipkart,PRD-5797,3,2499,7497,120,UPI,Delivered,ESC-36014
ORD-16015,STR-501,2025-12-31,Flipkart,PRD-6841,3,999,2997,90,COD,Returned,ESC-36015
ORD-16016,STR-502,2026-02-09,Amazon IN,PRD-5638,2,999,1998,150,Credit Card,Delivered,ESC-36016
ORD-16017,STR-503,2026-03-22,Shopify Storefront,PRD-5813,1,699,699,60,UPI,Delivered,ESC-36017
ORD-16018,STR-504,2025-03-22,Amazon IN,PRD-6358,3,499,1497,90,Credit Card,Delivered,ESC-36018
ORD-16019,STR-505,2025-12-17,Amazon IN,PRD-6775,3,699,2097,90,Net Banking,Delivered,ESC-36019
ORD-16020,STR-501,2026-05-27,Shopify Storefront,PRD-5751,1,1499,1499,120,Net Banking,Delivered,ESC-36020
ORD-16021,STR-502,2026-06-15,Flipkart,PRD-5671,4,2499,9996,90,Credit Card,Delivered,ESC-36021
ORD-16022,STR-503,2025-07-17,Myntra,PRD-5473,2,2499,4998,60,COD,Delivered,ESC-36022
ORD-16023,STR-504,2025-01-13,Instagram DM,PRD-5113,2,3499,6998,150,COD,Delivered,ESC-36023
ORD-16024,STR-505,2025-03-19,Amazon IN,PRD-5356,3,3499,10497,150,Net Banking,Delivered,ESC-36024
ORD-16025,STR-501,2025-03-03,Amazon IN,PRD-6039,2,3499,6998,60,Credit Card,Delivered,ESC-36025
ORD-16026,STR-502,2025-07-10,POS Counter,PRD-5638,4,699,2796,0,Cash,Delivered,ESC-36026
ORD-16027,STR-503,2025-11-12,Instagram DM,PRD-6471,1,699,699,180,Credit Card,Delivered,ESC-36027
ORD-16028,STR-504,2025-11-25,POS Counter,PRD-5769,2,999,1998,0,Cash,Delivered,ESC-36028
ORD-16029,STR-505,2026-04-30,Flipkart,PRD-6213,2,699,1398,150,COD,Delivered,ESC-36029
ORD-16030,STR-501,2025-09-19,POS Counter,PRD-6409,1,999,999,0,Cash,Delivered,ESC-36030
ORD-16031,STR-502,2025-10-21,Instagram DM,PRD-6658,2,1499,2998,60,Net Banking,Delivered,ESC-36031
ORD-16032,STR-503,2025-12-25,Myntra,PRD-7049,3,2499,7497,180,UPI,Delivered,ESC-36032
ORD-16033,STR-504,2025-10-02,Flipkart,PRD-6881,3,999,2997,180,Net Banking,Delivered,ESC-36033
ORD-16034,STR-505,2025-04-18,Shopify Storefront,PRD-5288,2,499,998,180,Credit Card,Delivered,ESC-36034
ORD-16035,STR-501,2025-04-18,Flipkart,PRD-5415,4,1499,5996,90,Net Banking,Returned,ESC-36035
ORD-16036,STR-502,2025-01-31,POS Counter,PRD-7463,2,699,1398,0,Cash,Cancelled,ESC-36036
ORD-16037,STR-503,2025-05-27,Flipkart,PRD-6335,2,3499,6998,180,UPI,Delivered,ESC-36037
ORD-16038,STR-504,2025-10-18,Myntra,PRD-7239,4,499,1996,60,Net Banking,Delivered,ESC-36038
ORD-16039,STR-505,2025-10-08,POS Counter,PRD-7278,1,499,499,0,Cash,Delivered,ESC-36039
ORD-16040,STR-501,2026-01-25,Flipkart,PRD-6682,3,2499,7497,60,Net Banking,In-Transit,ESC-36040
ORD-16041,STR-502,2025-05-30,POS Counter,PRD-5987,2,1499,2998,0,Cash,Delivered,ESC-36041
ORD-16042,STR-503,2026-03-16,Myntra,PRD-6432,3,2499,7497,120,COD,Returned,ESC-36042
ORD-16043,STR-504,2025-11-04,Myntra,PRD-7284,3,499,1497,150,Credit Card,Delivered,ESC-36043
ORD-16044,STR-505,2025-03-31,Flipkart,PRD-5757,1,1499,1499,150,Credit Card,Delivered,ESC-36044
ORD-16045,STR-501,2025-07-10,POS Counter,PRD-5530,1,2499,2499,0,Cash,Delivered,ESC-36045
ORD-16046,STR-502,2026-02-19,Flipkart,PRD-5600,4,699,2796,120,UPI,Delivered,ESC-36046
ORD-16047,STR-503,2025-02-08,Shopify Storefront,PRD-7253,3,499,1497,150,Net Banking,Returned,ESC-36047
ORD-16048,STR-504,2026-05-06,POS Counter,PRD-6280,3,2499,7497,0,Cash,Delivered,ESC-36048
ORD-16049,STR-505,2025-03-06,Flipkart,PRD-7106,3,2499,7497,150,COD,Delivered,ESC-36049
ORD-16050,STR-501,2025-08-27,Myntra,PRD-6622,4,3499,13996,150,COD,Delivered,ESC-36050
ORD-16051,STR-502,2026-05-08,Instagram DM,PRD-5778,4,2499,9996,150,COD,In-Transit,ESC-36051
ORD-16052,STR-503,2026-03-30,Shopify Storefront,PRD-7356,3,3499,10497,150,Net Banking,In-Transit,ESC-36052
ORD-16053,STR-504,2025-12-11,Flipkart,PRD-7156,2,699,1398,90,Net Banking,Cancelled,ESC-36053
ORD-16054,STR-505,2025-08-14,Amazon IN,PRD-5200,4,699,2796,150,Credit Card,Delivered,ESC-36054
ORD-16055,STR-501,2025-11-16,Amazon IN,PRD-5300,3,2499,7497,150,COD,Delivered,ESC-36055
ORD-16056,STR-502,2025-10-10,Shopify Storefront,PRD-7054,2,1499,2998,180,UPI,Delivered,ESC-36056
ORD-16057,STR-503,2025-07-17,POS Counter,PRD-5081,4,2499,9996,0,Cash,Delivered,ESC-36057
ORD-16058,STR-504,2025-10-27,Instagram DM,PRD-7158,1,1499,1499,120,Net Banking,Cancelled,ESC-36058
ORD-16059,STR-505,2025-03-09,Instagram DM,PRD-5748,3,999,2997,90,Net Banking,Delivered,ESC-36059
ORD-16060,STR-501,2025-02-22,Myntra,PRD-7359,4,699,2796,150,COD,Delivered,ESC-36060
ORD-16061,STR-502,2026-06-15,Flipkart,PRD-5230,2,699,1398,90,UPI,In-Transit,ESC-36061
ORD-16062,STR-503,2025-08-02,Shopify Storefront,PRD-5808,2,2499,4998,120,COD,Delivered,ESC-36062
ORD-16063,STR-504,2026-01-29,Shopify Storefront,PRD-6196,2,699,1398,150,Credit Card,Delivered,ESC-36063
ORD-16064,STR-505,2025-11-21,Shopify Storefront,PRD-6776,1,3499,3499,180,Net Banking,Delivered,ESC-36064
ORD-16065,STR-501,2026-06-08,Myntra,PRD-5053,4,3499,13996,180,Net Banking,Delivered,ESC-36065
ORD-16066,STR-502,2025-05-05,Amazon IN,PRD-5670,4,1499,5996,90,UPI,Delivered,ESC-36066
ORD-16067,STR-503,2026-02-03,Instagram DM,PRD-5837,4,999,3996,150,UPI,Delivered,ESC-36067
ORD-16068,STR-504,2025-04-12,POS Counter,PRD-6850,4,2499,9996,0,Cash,Delivered,ESC-36068
ORD-16069,STR-505,2025-05-06,Flipkart,PRD-6739,3,999,2997,180,Credit Card,Delivered,ESC-36069
ORD-16070,STR-501,2025-05-29,Flipkart,PRD-5141,3,2499,7497,60,Net Banking,Returned,ESC-36070
ORD-16071,STR-502,2025-05-11,POS Counter,PRD-5971,2,2499,4998,0,Cash,In-Transit,ESC-36071
ORD-16072,STR-503,2025-08-31,Shopify Storefront,PRD-6645,4,699,2796,180,UPI,Delivered,ESC-36072
ORD-16073,STR-504,2025-11-11,Instagram DM,PRD-7013,1,3499,3499,180,Net Banking,Delivered,ESC-36073
ORD-16074,STR-505,2025-07-20,Shopify Storefront,PRD-7001,3,999,2997,120,Credit Card,Returned,ESC-36074
ORD-16075,STR-501,2025-12-26,Myntra,PRD-5693,1,999,999,150,UPI,In-Transit,ESC-36075
ORD-16076,STR-502,2026-03-02,POS Counter,PRD-5009,2,499,998,0,Cash,Delivered,ESC-36076
ORD-16077,STR-503,2025-08-28,Instagram DM,PRD-7036,1,3499,3499,150,Net Banking,Delivered,ESC-36077
ORD-16078,STR-504,2025-04-14,POS Counter,PRD-6446,4,2499,9996,0,Cash,In-Transit,ESC-36078
ORD-16079,STR-505,2025-05-06,Instagram DM,PRD-5680,2,699,1398,60,COD,Cancelled,ESC-36079
ORD-16080,STR-501,2025-07-09,Instagram DM,PRD-6523,4,699,2796,60,UPI,Delivered,ESC-36080
ORD-16081,STR-502,2025-04-07,Amazon IN,PRD-5860,1,2499,2499,60,Net Banking,Delivered,ESC-36081
ORD-16082,STR-503,2025-03-15,Flipkart,PRD-7003,1,699,699,180,Credit Card,Delivered,ESC-36082
ORD-16083,STR-504,2026-01-18,Amazon IN,PRD-5564,2,3499,6998,90,UPI,Delivered,ESC-36083
ORD-16084,STR-505,2025-04-23,Flipkart,PRD-5728,1,3499,3499,120,Credit Card,Delivered,ESC-36084
ORD-16085,STR-501,2025-12-13,Flipkart,PRD-5089,4,1499,5996,90,UPI,Delivered,ESC-36085
ORD-16086,STR-502,2025-08-12,Amazon IN,PRD-5226,2,499,998,120,Credit Card,Delivered,ESC-36086
ORD-16087,STR-503,2025-05-04,Shopify Storefront,PRD-6080,1,499,499,150,Net Banking,Delivered,ESC-36087
ORD-16088,STR-504,2025-01-26,Instagram DM,PRD-7346,3,499,1497,90,Net Banking,Delivered,ESC-36088
ORD-16089,STR-505,2025-04-10,Myntra,PRD-6259,4,999,3996,90,COD,Delivered,ESC-36089
ORD-16090,STR-501,2026-06-08,Instagram DM,PRD-6930,2,699,1398,90,Credit Card,Delivered,ESC-36090
ORD-16091,STR-502,2026-03-28,Flipkart,PRD-5101,3,699,2097,120,Credit Card,Delivered,ESC-36091
ORD-16092,STR-503,2025-03-03,Shopify Storefront,PRD-5788,3,2499,7497,180,UPI,Delivered,ESC-36092
ORD-16093,STR-504,2026-01-19,Amazon IN,PRD-5552,3,2499,7497,180,Credit Card,In-Transit,ESC-36093
ORD-16094,STR-505,2025-01-14,Shopify Storefront,PRD-6656,1,2499,2499,180,UPI,Delivered,ESC-36094
ORD-16095,STR-501,2025-07-05,Shopify Storefront,PRD-5535,4,499,1996,60,UPI,Delivered,ESC-36095
ORD-16096,STR-502,2025-05-21,Instagram DM,PRD-7341,4,1499,5996,120,COD,In-Transit,ESC-36096
ORD-16097,STR-503,2025-01-26,POS Counter,PRD-6165,2,499,998,0,Cash,Delivered,ESC-36097
ORD-16098,STR-504,2025-08-27,Instagram DM,PRD-7433,2,3499,6998,120,Credit Card,Delivered,ESC-36098
ORD-16099,STR-505,2025-01-31,Myntra,PRD-6400,4,999,3996,150,UPI,Delivered,ESC-36099
ORD-16100,STR-501,2025-12-09,Flipkart,PRD-6196,4,999,3996,90,Credit Card,Delivered,ESC-36100
ORD-16101,STR-502,2026-01-31,POS Counter,PRD-5438,1,999,999,0,Cash,Returned,ESC-36101
ORD-16102,STR-503,2026-03-07,Shopify Storefront,PRD-7403,2,3499,6998,90,COD,Delivered,ESC-36102
ORD-16103,STR-504,2025-06-03,Flipkart,PRD-5646,1,999,999,180,Credit Card,Delivered,ESC-36103
ORD-16104,STR-505,2025-05-29,Shopify Storefront,PRD-6846,2,2499,4998,60,UPI,Delivered,ESC-36104
ORD-16105,STR-501,2025-07-30,Instagram DM,PRD-5749,3,1499,4497,60,Net Banking,Delivered,ESC-36105
ORD-16106,STR-502,2026-02-13,Flipkart,PRD-5959,1,699,699,60,COD,Delivered,ESC-36106
ORD-16107,STR-503,2025-04-15,Myntra,PRD-7090,3,3499,10497,180,Net Banking,Delivered,ESC-36107
ORD-16108,STR-504,2025-08-23,Shopify Storefront,PRD-7342,1,3499,3499,180,Net Banking,Delivered,ESC-36108
ORD-16109,STR-505,2026-02-08,Myntra,PRD-7113,4,3499,13996,150,Net Banking,Delivered,ESC-36109
ORD-16110,STR-501,2025-04-06,Amazon IN,PRD-6175,2,3499,6998,90,COD,Delivered,ESC-36110
ORD-16111,STR-502,2026-05-03,Flipkart,PRD-5642,1,499,499,120,Credit Card,Delivered,ESC-36111
ORD-16112,STR-503,2026-03-19,Amazon IN,PRD-5904,3,3499,10497,90,Credit Card,Delivered,ESC-36112
ORD-16113,STR-504,2026-02-27,Flipkart,PRD-5325,2,2499,4998,120,Net Banking,Delivered,ESC-36113
ORD-16114,STR-505,2025-08-15,Instagram DM,PRD-5009,1,699,699,150,UPI,Delivered,ESC-36114
ORD-16115,STR-501,2026-02-14,POS Counter,PRD-5212,4,3499,13996,0,Cash,Delivered,ESC-36115
ORD-16116,STR-502,2025-06-04,Flipkart,PRD-5513,3,999,2997,150,UPI,In-Transit,ESC-36116
ORD-16117,STR-503,2026-01-09,Shopify Storefront,PRD-6858,1,1499,1499,90,Credit Card,Delivered,ESC-36117
ORD-16118,STR-504,2026-03-22,Instagram DM,PRD-6423,3,999,2997,150,Net Banking,Returned,ESC-36118
ORD-16119,STR-505,2025-06-16,Shopify Storefront,PRD-5149,3,1499,4497,120,Net Banking,Delivered,ESC-36119
ORD-16120,STR-501,2025-09-16,Shopify Storefront,PRD-6975,3,699,2097,180,Credit Card,Delivered,ESC-36120
ORD-16121,STR-502,2025-01-10,Flipkart,PRD-6481,2,699,1398,120,Credit Card,Delivered,ESC-36121
ORD-16122,STR-503,2025-11-03,Amazon IN,PRD-7270,2,699,1398,90,UPI,Delivered,ESC-36122
ORD-16123,STR-504,2025-02-07,Flipkart,PRD-5825,4,2499,9996,60,UPI,Delivered,ESC-36123
ORD-16124,STR-505,2025-08-05,Myntra,PRD-6408,3,699,2097,120,Net Banking,Returned,ESC-36124
ORD-16125,STR-501,2025-10-19,Shopify Storefront,PRD-5894,3,499,1497,120,COD,Delivered,ESC-36125
ORD-16126,STR-502,2025-04-05,Myntra,PRD-5814,1,2499,2499,150,Credit Card,Delivered,ESC-36126
ORD-16127,STR-503,2025-04-15,Myntra,PRD-6347,1,2499,2499,150,Credit Card,Delivered,ESC-36127
ORD-16128,STR-504,2025-10-07,Shopify Storefront,PRD-6491,2,2499,4998,180,Credit Card,Delivered,ESC-36128
ORD-16129,STR-505,2026-04-02,Instagram DM,PRD-7136,4,699,2796,90,Net Banking,Delivered,ESC-36129
ORD-16130,STR-501,2025-06-15,Myntra,PRD-7400,3,2499,7497,180,UPI,Delivered,ESC-36130
ORD-16131,STR-502,2025-12-09,Shopify Storefront,PRD-6434,3,1499,4497,150,Net Banking,Delivered,ESC-36131
ORD-16132,STR-503,2026-04-19,POS Counter,PRD-5215,1,1499,1499,0,Cash,Delivered,ESC-36132
ORD-16133,STR-504,2025-10-28,Flipkart,PRD-5157,3,2499,7497,150,UPI,Delivered,ESC-36133
ORD-16134,STR-505,2025-02-15,Amazon IN,PRD-7216,1,2499,2499,90,Net Banking,Returned,ESC-36134
ORD-16135,STR-501,2025-08-08,POS Counter,PRD-6866,4,2499,9996,0,Cash,Delivered,ESC-36135
ORD-16136,STR-502,2025-09-03,Myntra,PRD-5078,3,1499,4497,60,UPI,Delivered,ESC-36136
ORD-16137,STR-503,2026-04-10,Flipkart,PRD-5045,3,2499,7497,60,UPI,Delivered,ESC-36137
ORD-16138,STR-504,2025-12-06,Flipkart,PRD-7374,4,699,2796,60,UPI,Delivered,ESC-36138
ORD-16139,STR-505,2025-03-13,POS Counter,PRD-6730,2,699,1398,0,Cash,Returned,ESC-36139
ORD-16140,STR-501,2026-01-12,Flipkart,PRD-7132,3,499,1497,180,UPI,Delivered,ESC-36140
ORD-16141,STR-502,2025-03-17,Shopify Storefront,PRD-5903,4,2499,9996,60,COD,Delivered,ESC-36141
ORD-16142,STR-503,2025-01-15,Myntra,PRD-6264,1,3499,3499,180,Net Banking,Cancelled,ESC-36142
ORD-16143,STR-504,2025-04-01,Flipkart,PRD-7284,3,3499,10497,180,Net Banking,Delivered,ESC-36143
ORD-16144,STR-505,2026-06-05,Instagram DM,PRD-5304,1,999,999,90,Net Banking,Delivered,ESC-36144
ORD-16145,STR-501,2026-05-24,Amazon IN,PRD-7335,2,3499,6998,90,UPI,Delivered,ESC-36145
ORD-16146,STR-502,2026-04-28,Instagram DM,PRD-7389,2,999,1998,120,COD,Delivered,ESC-36146
ORD-16147,STR-503,2025-01-28,Flipkart,PRD-5691,4,1499,5996,120,Net Banking,In-Transit,ESC-36147
ORD-16148,STR-504,2025-11-21,Instagram DM,PRD-7351,1,1499,1499,180,UPI,Delivered,ESC-36148
ORD-16149,STR-505,2025-04-11,Amazon IN,PRD-5762,2,1499,2998,90,COD,In-Transit,ESC-36149
ORD-16150,STR-501,2025-07-24,Myntra,PRD-6730,1,1499,1499,60,COD,Delivered,ESC-36150
ORD-16151,STR-502,2025-07-14,Amazon IN,PRD-7153,1,1499,1499,180,UPI,Delivered,ESC-36151
ORD-16152,STR-503,2025-11-02,Instagram DM,PRD-6314,1,699,699,120,COD,Returned,ESC-36152
ORD-16153,STR-504,2025-07-02,Shopify Storefront,PRD-5478,2,3499,6998,120,COD,Delivered,ESC-36153
ORD-16154,STR-505,2025-11-14,Amazon IN,PRD-6216,1,499,499,120,COD,Delivered,ESC-36154
ORD-16155,STR-501,2025-11-07,POS Counter,PRD-5340,3,699,2097,0,Cash,Delivered,ESC-36155
ORD-16156,STR-502,2025-03-28,Shopify Storefront,PRD-5054,4,999,3996,150,Net Banking,Delivered,ESC-36156
ORD-16157,STR-503,2026-01-14,POS Counter,PRD-5040,2,3499,6998,0,Cash,Returned,ESC-36157
ORD-16158,STR-504,2025-01-07,Shopify Storefront,PRD-6735,4,999,3996,90,Credit Card,Delivered,ESC-36158
