shipment_id,order_id,carrier_name,tracking_number,promised_days,actual_days,shipping_cost_inr,sla_status
SHP-45756,ORD-15756,Ecom Express,TRK905756,3,3,120,SLA Met
SHP-45757,ORD-15757,Delhivery Direct,TRK905757,4,8,90,SLA Breached
SHP-45758,ORD-15758,Ecom Express,TRK905758,5,5,120,SLA Met
SHP-45759,ORD-15759,Delhivery Direct,TRK905759,5,5,60,SLA Met
SHP-45760,ORD-15760,XpressBees Surface,TRK905760,3,3,120,SLA Met
SHP-45762,ORD-15762,Delhivery Direct,TRK905762,3,4,120,SLA Breached
SHP-45764,ORD-15764,Ecom Express,TRK905764,5,5,90,SLA Met
SHP-45765,ORD-15765,Shadowfax Surface,TRK905765,5,5,90,SLA Met
SHP-45766,ORD-15766,Ecom Express,TRK905766,4,4,180,SLA Met
SHP-45767,ORD-15767,Ecom Express,TRK905767,4,8,180,SLA Breached
SHP-45768,ORD-15768,Ecom Express,TRK905768,4,4,150,SLA Met
SHP-45769,ORD-15769,Ecom Express,TRK905769,2,2,150,SLA Met
SHP-45770,ORD-15770,Ecom Express,TRK905770,2,2,180,SLA Met
SHP-45771,ORD-15771,XpressBees Surface,TRK905771,4,4,150,SLA Met
SHP-45772,ORD-15772,Delhivery Direct,TRK905772,2,2,120,SLA Met
SHP-45773,ORD-15773,Shadowfax Surface,TRK905773,2,2,180,SLA Met
SHP-45776,ORD-15776,XpressBees Surface,TRK905776,2,2,90,SLA Met
SHP-45777,ORD-15777,BlueDart Express,TRK905777,5,5,120,SLA Met
SHP-45779,ORD-15779,BlueDart Express,TRK905779,4,4,150,SLA Met
SHP-45780,ORD-15780,BlueDart Express,TRK905780,3,5,150,SLA Breached
SHP-45781,ORD-15781,BlueDart Express,TRK905781,3,3,150,SLA Met
SHP-45783,ORD-15783,Delhivery Direct,TRK905783,3,3,120,SLA Met
SHP-45784,ORD-15784,Shadowfax Surface,TRK905784,3,3,180,SLA Met
SHP-45786,ORD-15786,XpressBees Surface,TRK905786,3,3,180,SLA Met
SHP-45787,ORD-15787,Ecom Express,TRK905787,5,5,180,SLA Met
SHP-45788,ORD-15788,Shadowfax Surface,TRK905788,4,4,120,SLA Met
SHP-45789,ORD-15789,XpressBees Surface,TRK905789,5,5,150,SLA Met
SHP-45791,ORD-15791,Delhivery Direct,TRK905791,4,4,150,SLA Met
SHP-45792,ORD-15792,Ecom Express,TRK905792,3,3,150,SLA Met
SHP-45793,ORD-15793,Delhivery Direct,TRK905793,5,5,120,SLA Met
SHP-45794,ORD-15794,Shadowfax Surface,TRK905794,3,5,180,SLA Breached
SHP-45796,ORD-15796,Ecom Express,TRK905796,3,3,90,SLA Met
SHP-45797,ORD-15797,BlueDart Express,TRK905797,5,5,90,SLA Met
SHP-45799,ORD-15799,BlueDart Express,TRK905799,5,5,60,SLA Met
SHP-45800,ORD-15800,XpressBees Surface,TRK905800,4,4,60,SLA Met
SHP-45801,ORD-15801,XpressBees Surface,TRK905801,3,3,180,SLA Met
SHP-45802,ORD-15802,XpressBees Surface,TRK905802,5,5,150,SLA Met
SHP-45803,ORD-15803,BlueDart Express,TRK905803,2,2,90,SLA Met
SHP-45804,ORD-15804,XpressBees Surface,TRK905804,5,5,90,SLA Met
SHP-45805,ORD-15805,Ecom Express,TRK905805,4,5,120,SLA Breached
SHP-45806,ORD-15806,Shadowfax Surface,TRK905806,5,5,180,SLA Met
SHP-45807,ORD-15807,Shadowfax Surface,TRK905807,2,2,60,SLA Met
SHP-45808,ORD-15808,BlueDart Express,TRK905808,4,4,150,SLA Met
SHP-45810,ORD-15810,BlueDart Express,TRK905810,4,4,90,SLA Met
SHP-45812,ORD-15812,Delhivery Direct,TRK905812,3,3,180,SLA Met
SHP-45813,ORD-15813,Delhivery Direct,TRK905813,5,5,120,SLA Met
SHP-45814,ORD-15814,XpressBees Surface,TRK905814,3,4,60,SLA Breached
SHP-45815,ORD-15815,Shadowfax Surface,TRK905815,2,5,90,SLA Breached
SHP-45816,ORD-15816,BlueDart Express,TRK905816,3,3,90,SLA Met
SHP-45817,ORD-15817,BlueDart Express,TRK905817,5,5,90,SLA Met
SHP-45819,ORD-15819,Ecom Express,TRK905819,3,3,150,SLA Met
SHP-45820,ORD-15820,Delhivery Direct,TRK905820,5,7,180,SLA Breached
SHP-45822,ORD-15822,Ecom Express,TRK905822,2,2,90,SLA Met
SHP-45823,ORD-15823,BlueDart Express,TRK905823,3,5,90,SLA Breached
SHP-45824,ORD-15824,BlueDart Express,TRK905824,3,5,90,SLA Breached
SHP-45826,ORD-15826,Shadowfax Surface,TRK905826,5,5,60,SLA Met
SHP-45827,ORD-15827,Shadowfax Surface,TRK905827,3,3,150,SLA Met
SHP-45828,ORD-15828,BlueDart Express,TRK905828,4,4,90,SLA Met
SHP-45829,ORD-15829,Ecom Express,TRK905829,4,4,60,SLA Met
SHP-45830,ORD-15830,Delhivery Direct,TRK905830,4,4,180,SLA Met
SHP-45831,ORD-15831,XpressBees Surface,TRK905831,5,5,90,SLA Met
SHP-45832,ORD-15832,Ecom Express,TRK905832,3,3,150,SLA Met
SHP-45833,ORD-15833,Ecom Express,TRK905833,5,8,90,SLA Breached
SHP-45834,ORD-15834,Shadowfax Surface,TRK905834,3,3,120,SLA Met
SHP-45835,ORD-15835,XpressBees Surface,TRK905835,5,5,60,SLA Met
SHP-45836,ORD-15836,Delhivery Direct,TRK905836,3,3,150,SLA Met
SHP-45837,ORD-15837,Shadowfax Surface,TRK905837,2,2,90,SLA Met
SHP-45839,ORD-15839,BlueDart Express,TRK905839,3,3,60,SLA Met
SHP-45840,ORD-15840,Shadowfax Surface,TRK905840,2,2,60,SLA Met
SHP-45842,ORD-15842,Delhivery Direct,TRK905842,2,2,90,SLA Met
SHP-45844,ORD-15844,BlueDart Express,TRK905844,5,5,150,SLA Met
SHP-45845,ORD-15845,Shadowfax Surface,TRK905845,5,5,150,SLA Met
SHP-45846,ORD-15846,Shadowfax Surface,TRK905846,2,2,120,SLA Met
SHP-45847,ORD-15847,Delhivery Direct,TRK905847,5,6,150,SLA Breached
SHP-45848,ORD-15848,Shadowfax Surface,TRK905848,3,3,120,SLA Met
SHP-45849,ORD-15849,Shadowfax Surface,TRK905849,4,4,60,SLA Met
SHP-45850,ORD-15850,Ecom Express,TRK905850,5,5,150,SLA Met
SHP-45853,ORD-15853,Shadowfax Surface,TRK905853,2,2,60,SLA Met
SHP-45854,ORD-15854,Delhivery Direct,TRK905854,3,3,120,SLA Met
SHP-45855,ORD-15855,Delhivery Direct,TRK905855,5,5,180,SLA Met
SHP-45856,ORD-15856,BlueDart Express,TRK905856,3,3,150,SLA Met
SHP-45857,ORD-15857,XpressBees Surface,TRK905857,2,2,60,SLA Met
SHP-45858,ORD-15858,Ecom Express,TRK905858,2,2,150,SLA Met
SHP-45859,ORD-15859,Shadowfax Surface,TRK905859,3,3,90,SLA Met
SHP-45862,ORD-15862,Shadowfax Surface,TRK905862,2,2,180,SLA Met
SHP-45863,ORD-15863,Ecom Express,TRK905863,2,5,60,SLA Breached
SHP-45864,ORD-15864,XpressBees Surface,TRK905864,5,5,180,SLA Met
SHP-45865,ORD-15865,BlueDart Express,TRK905865,5,6,120,SLA Breached
SHP-45867,ORD-15867,Delhivery Direct,TRK905867,2,2,150,SLA Met
SHP-45868,ORD-15868,Delhivery Direct,TRK905868,5,5,150,SLA Met
SHP-45869,ORD-15869,Delhivery Direct,TRK905869,5,5,60,SLA Met
SHP-45870,ORD-15870,BlueDart Express,TRK905870,4,5,120,SLA Breached
SHP-45871,ORD-15871,Shadowfax Surface,TRK905871,2,2,60,SLA Met
SHP-45873,ORD-15873,Shadowfax Surface,TRK905873,2,2,150,SLA Met
SHP-45874,ORD-15874,Ecom Express,TRK905874,3,3,180,SLA Met
SHP-45875,ORD-15875,BlueDart Express,TRK905875,2,2,120,SLA Met
SHP-45876,ORD-15876,BlueDart Express,TRK905876,3,7,180,SLA Breached
SHP-45878,ORD-15878,XpressBees Surface,TRK905878,3,3,120,SLA Met
SHP-45880,ORD-15880,XpressBees Surface,TRK905880,4,8,60,SLA Breached
SHP-45881,ORD-15881,Delhivery Direct,TRK905881,3,3,180,SLA Met
SHP-45882,ORD-15882,BlueDart Express,TRK905882,4,6,180,SLA Breached
SHP-45883,ORD-15883,BlueDart Express,TRK905883,4,4,180,SLA Met
SHP-45884,ORD-15884,Shadowfax Surface,TRK905884,5,9,60,SLA Breached
SHP-45885,ORD-15885,XpressBees Surface,TRK905885,2,2,180,SLA Met
SHP-45886,ORD-15886,Delhivery Direct,TRK905886,2,2,180,SLA Met
SHP-45887,ORD-15887,BlueDart Express,TRK905887,5,7,150,SLA Breached
SHP-45888,ORD-15888,XpressBees Surface,TRK905888,2,2,60,SLA Met
SHP-45889,ORD-15889,BlueDart Express,TRK905889,4,4,60,SLA Met
SHP-45890,ORD-15890,BlueDart Express,TRK905890,5,5,150,SLA Met
SHP-45891,ORD-15891,Delhivery Direct,TRK905891,3,3,180,SLA Met
SHP-45892,ORD-15892,XpressBees Surface,TRK905892,3,4,180,SLA Breached
SHP-45893,ORD-15893,XpressBees Surface,TRK905893,4,4,60,SLA Met
SHP-45895,ORD-15895,Delhivery Direct,TRK905895,5,5,60,SLA Met
SHP-45896,ORD-15896,Ecom Express,TRK905896,5,5,150,SLA Met
SHP-45897,ORD-15897,BlueDart Express,TRK905897,2,2,120,SLA Met
SHP-45898,ORD-15898,BlueDart Express,TRK905898,5,5,60,SLA Met
SHP-45900,ORD-15900,Shadowfax Surface,TRK905900,2,2,90,SLA Met
SHP-45901,ORD-15901,Shadowfax Surface,TRK905901,3,3,180,SLA Met
SHP-45902,ORD-15902,XpressBees Surface,TRK905902,4,4,60,SLA Met
SHP-45903,ORD-15903,Shadowfax Surface,TRK905903,4,4,180,SLA Met
SHP-45904,ORD-15904,Shadowfax Surface,TRK905904,4,4,150,SLA Met
SHP-45905,ORD-15905,Delhivery Direct,TRK905905,3,3,60,SLA Met
SHP-45907,ORD-15907,XpressBees Surface,TRK905907,5,9,60,SLA Breached
SHP-45909,ORD-15909,Delhivery Direct,TRK905909,2,3,150,SLA Breached
SHP-45910,ORD-15910,Shadowfax Surface,TRK905910,2,2,90,SLA Met
SHP-45911,ORD-15911,Shadowfax Surface,TRK905911,5,5,120,SLA Met
SHP-45912,ORD-15912,XpressBees Surface,TRK905912,4,4,150,SLA Met
SHP-45913,ORD-15913,Shadowfax Surface,TRK905913,4,4,90,SLA Met
SHP-45915,ORD-15915,BlueDart Express,TRK905915,4,4,60,SLA Met
SHP-45916,ORD-15916,Delhivery Direct,TRK905916,3,6,60,SLA Breached
SHP-45917,ORD-15917,Ecom Express,TRK905917,5,5,180,SLA Met
SHP-45918,ORD-15918,Delhivery Direct,TRK905918,4,4,90,SLA Met
SHP-45919,ORD-15919,Shadowfax Surface,TRK905919,3,3,150,SLA Met
SHP-45920,ORD-15920,XpressBees Surface,TRK905920,3,3,150,SLA Met
SHP-45921,ORD-15921,BlueDart Express,TRK905921,5,5,90,SLA Met
SHP-45922,ORD-15922,Delhivery Direct,TRK905922,2,2,180,SLA Met
SHP-45923,ORD-15923,Shadowfax Surface,TRK905923,3,3,120,SLA Met
SHP-45924,ORD-15924,Delhivery Direct,TRK905924,2,2,120,SLA Met
SHP-45925,ORD-15925,Ecom Express,TRK905925,4,4,180,SLA Met
SHP-45926,ORD-15926,Delhivery Direct,TRK905926,4,8,90,SLA Breached
SHP-45927,ORD-15927,Shadowfax Surface,TRK905927,2,2,90,SLA Met
SHP-45928,ORD-15928,Shadowfax Surface,TRK905928,3,3,150,SLA Met
SHP-45929,ORD-15929,XpressBees Surface,TRK905929,5,5,180,SLA Met
SHP-45930,ORD-15930,Delhivery Direct,TRK905930,2,2,90,SLA Met
SHP-45931,ORD-15931,Ecom Express,TRK905931,3,3,60,SLA Met
SHP-45934,ORD-15934,BlueDart Express,TRK905934,2,2,180,SLA Met
SHP-45935,ORD-15935,XpressBees Surface,TRK905935,2,2,60,SLA Met
SHP-45936,ORD-15936,Ecom Express,TRK905936,5,5,60,SLA Met
SHP-45937,ORD-15937,XpressBees Surface,TRK905937,4,4,90,SLA Met
SHP-45938,ORD-15938,Delhivery Direct,TRK905938,3,7,90,SLA Breached
SHP-45939,ORD-15939,BlueDart Express,TRK905939,5,5,150,SLA Met
SHP-45941,ORD-15941,Ecom Express,TRK905941,2,2,150,SLA Met
SHP-45942,ORD-15942,Delhivery Direct,TRK905942,2,4,180,SLA Breached
SHP-45943,ORD-15943,Shadowfax Surface,TRK905943,2,2,150,SLA Met
SHP-45944,ORD-15944,Ecom Express,TRK905944,3,3,60,SLA Met
SHP-45945,ORD-15945,XpressBees Surface,TRK905945,2,2,180,SLA Met
SHP-45946,ORD-15946,Delhivery Direct,TRK905946,4,6,180,SLA Breached
SHP-45947,ORD-15947,XpressBees Surface,TRK905947,2,4,150,SLA Breached
SHP-45948,ORD-15948,Ecom Express,TRK905948,3,3,120,SLA Met
SHP-45949,ORD-15949,Ecom Express,TRK905949,3,7,150,SLA Breached
SHP-45950,ORD-15950,Ecom Express,TRK905950,4,6,120,SLA Breached
SHP-45953,ORD-15953,BlueDart Express,TRK905953,2,2,120,SLA Met
SHP-45954,ORD-15954,BlueDart Express,TRK905954,5,5,150,SLA Met
SHP-45955,ORD-15955,Delhivery Direct,TRK905955,2,2,120,SLA Met
SHP-45956,ORD-15956,Delhivery Direct,TRK905956,4,7,60,SLA Breached
SHP-45957,ORD-15957,Ecom Express,TRK905957,3,3,90,SLA Met
SHP-45958,ORD-15958,BlueDart Express,TRK905958,2,2,90,SLA Met
SHP-45959,ORD-15959,Ecom Express,TRK905959,5,7,90,SLA Breached
SHP-45960,ORD-15960,Delhivery Direct,TRK905960,3,3,150,SLA Met
SHP-45961,ORD-15961,Ecom Express,TRK905961,2,2,120,SLA Met
SHP-45962,ORD-15962,Shadowfax Surface,TRK905962,3,3,150,SLA Met
SHP-45963,ORD-15963,Delhivery Direct,TRK905963,4,4,120,SLA Met
SHP-45964,ORD-15964,Delhivery Direct,TRK905964,3,3,120,SLA Met
SHP-45965,ORD-15965,Shadowfax Surface,TRK905965,2,2,90,SLA Met
SHP-45966,ORD-15966,Ecom Express,TRK905966,2,2,120,SLA Met
SHP-45967,ORD-15967,XpressBees Surface,TRK905967,5,9,150,SLA Breached
SHP-45968,ORD-15968,XpressBees Surface,TRK905968,2,6,90,SLA Breached
SHP-45969,ORD-15969,Delhivery Direct,TRK905969,5,5,180,SLA Met
SHP-45970,ORD-15970,XpressBees Surface,TRK905970,5,5,60,SLA Met
SHP-45971,ORD-15971,Ecom Express,TRK905971,5,5,90,SLA Met
SHP-45972,ORD-15972,Delhivery Direct,TRK905972,4,4,150,SLA Met
SHP-45973,ORD-15973,BlueDart Express,TRK905973,5,5,180,SLA Met
SHP-45974,ORD-15974,Ecom Express,TRK905974,3,3,120,SLA Met
SHP-45975,ORD-15975,Shadowfax Surface,TRK905975,2,4,60,SLA Breached
SHP-45977,ORD-15977,XpressBees Surface,TRK905977,2,6,150,SLA Breached
SHP-45978,ORD-15978,Shadowfax Surface,TRK905978,4,4,60,SLA Met
SHP-45979,ORD-15979,BlueDart Express,TRK905979,2,2,90,SLA Met
SHP-45980,ORD-15980,Shadowfax Surface,TRK905980,5,6,90,SLA Breached
SHP-45981,ORD-15981,XpressBees Surface,TRK905981,5,5,180,SLA Met
SHP-45982,ORD-15982,Delhivery Direct,TRK905982,4,4,120,SLA Met
SHP-45983,ORD-15983,Delhivery Direct,TRK905983,2,2,60,SLA Met
SHP-45986,ORD-15986,Ecom Express,TRK905986,3,3,180,SLA Met
SHP-45987,ORD-15987,Shadowfax Surface,TRK905987,4,4,150,SLA Met
SHP-45989,ORD-15989,Ecom Express,TRK905989,4,4,180,SLA Met
SHP-45991,ORD-15991,Delhivery Direct,TRK905991,3,3,180,SLA Met
SHP-45992,ORD-15992,Ecom Express,TRK905992,4,4,60,SLA Met
SHP-45993,ORD-15993,Ecom Express,TRK905993,4,4,90,SLA Met
SHP-45994,ORD-15994,XpressBees Surface,TRK905994,4,4,120,SLA Met
SHP-45995,ORD-15995,Shadowfax Surface,TRK905995,2,2,180,SLA Met
SHP-45996,ORD-15996,Delhivery Direct,TRK905996,4,4,150,SLA Met
SHP-45998,ORD-15998,Ecom Express,TRK905998,5,5,90,SLA Met
SHP-45999,ORD-15999,XpressBees Surface,TRK905999,2,3,60,SLA Breached
SHP-46000,ORD-16000,Shadowfax Surface,TRK906000,3,3,90,SLA Met
SHP-46001,ORD-16001,Shadowfax Surface,TRK906001,4,6,150,SLA Breached
SHP-46002,ORD-16002,Shadowfax Surface,TRK906002,2,2,90,SLA Met
SHP-46003,ORD-16003,Ecom Express,TRK906003,4,4,120,SLA Met
SHP-46004,ORD-16004,XpressBees Surface,TRK906004,3,3,180,SLA Met
SHP-46005,ORD-16005,Shadowfax Surface,TRK906005,2,3,90,SLA Breached
SHP-46006,ORD-16006,BlueDart Express,TRK906006,5,8,150,SLA Breached
SHP-46007,ORD-16007,XpressBees Surface,TRK906007,4,4,150,SLA Met
SHP-46008,ORD-16008,XpressBees Surface,TRK906008,3,3,90,SLA Met
SHP-46009,ORD-16009,Ecom Express,TRK906009,2,3,90,SLA Breached
SHP-46010,ORD-16010,Ecom Express,TRK906010,3,4,90,SLA Breached
SHP-46012,ORD-16012,XpressBees Surface,TRK906012,3,3,60,SLA Met
SHP-46013,ORD-16013,XpressBees Surface,TRK906013,5,5,60,SLA Met
SHP-46014,ORD-16014,Ecom Express,TRK906014,2,2,120,SLA Met
SHP-46015,ORD-16015,XpressBees Surface,TRK906015,5,6,90,SLA Breached
SHP-46016,ORD-16016,Delhivery Direct,TRK906016,4,4,150,SLA Met
SHP-46017,ORD-16017,BlueDart Express,TRK906017,3,3,60,SLA Met
SHP-46018,ORD-16018,Delhivery Direct,TRK906018,4,4,90,SLA Met
SHP-46019,ORD-16019,BlueDart Express,TRK906019,3,3,90,SLA Met
SHP-46020,ORD-16020,Shadowfax Surface,TRK906020,2,2,120,SLA Met
SHP-46021,ORD-16021,Shadowfax Surface,TRK906021,4,4,90,SLA Met
SHP-46022,ORD-16022,Shadowfax Surface,TRK906022,2,2,60,SLA Met
SHP-46023,ORD-16023,BlueDart Express,TRK906023,5,5,150,SLA Met
SHP-46024,ORD-16024,Delhivery Direct,TRK906024,2,2,150,SLA Met
SHP-46025,ORD-16025,Shadowfax Surface,TRK906025,5,5,60,SLA Met
SHP-46027,ORD-16027,Shadowfax Surface,TRK906027,5,5,180,SLA Met
SHP-46029,ORD-16029,XpressBees Surface,TRK906029,4,4,150,SLA Met
SHP-46031,ORD-16031,Shadowfax Surface,TRK906031,4,4,60,SLA Met
SHP-46032,ORD-16032,BlueDart Express,TRK906032,2,2,180,SLA Met
SHP-46033,ORD-16033,BlueDart Express,TRK906033,4,4,180,SLA Met
SHP-46034,ORD-16034,BlueDart Express,TRK906034,2,2,180,SLA Met
SHP-46035,ORD-16035,Delhivery Direct,TRK906035,5,7,90,SLA Breached
SHP-46037,ORD-16037,Ecom Express,TRK906037,2,2,180,SLA Met
SHP-46038,ORD-16038,Delhivery Direct,TRK906038,4,4,60,SLA Met
SHP-46040,ORD-16040,BlueDart Express,TRK906040,3,7,60,SLA Breached
SHP-46042,ORD-16042,Shadowfax Surface,TRK906042,3,4,120,SLA Breached
SHP-46043,ORD-16043,XpressBees Surface,TRK906043,5,5,150,SLA Met
SHP-46044,ORD-16044,Shadowfax Surface,TRK906044,3,3,150,SLA Met
SHP-46046,ORD-16046,BlueDart Express,TRK906046,2,2,120,SLA Met
SHP-46047,ORD-16047,BlueDart Express,TRK906047,3,5,150,SLA Breached
SHP-46049,ORD-16049,Shadowfax Surface,TRK906049,2,2,150,SLA Met
SHP-46050,ORD-16050,BlueDart Express,TRK906050,2,2,150,SLA Met
SHP-46051,ORD-16051,Ecom Express,TRK906051,2,4,150,SLA Breached
SHP-46052,ORD-16052,BlueDart Express,TRK906052,2,4,150,SLA Breached
SHP-46053,ORD-16053,XpressBees Surface,TRK906053,5,6,90,SLA Breached
SHP-46054,ORD-16054,Ecom Express,TRK906054,3,3,150,SLA Met
SHP-46055,ORD-16055,Shadowfax Surface,TRK906055,4,4,150,SLA Met
SHP-46056,ORD-16056,XpressBees Surface,TRK906056,2,2,180,SLA Met
SHP-46058,ORD-16058,XpressBees Surface,TRK906058,4,6,120,SLA Breached
SHP-46059,ORD-16059,BlueDart Express,TRK906059,2,2,90,SLA Met
SHP-46060,ORD-16060,Ecom Express,TRK906060,3,3,150,SLA Met
SHP-46061,ORD-16061,Ecom Express,TRK906061,4,6,90,SLA Breached
SHP-46062,ORD-16062,BlueDart Express,TRK906062,4,4,120,SLA Met
SHP-46063,ORD-16063,Ecom Express,TRK906063,2,2,150,SLA Met
SHP-46064,ORD-16064,Delhivery Direct,TRK906064,5,5,180,SLA Met
SHP-46065,ORD-16065,Delhivery Direct,TRK906065,3,3,180,SLA Met
SHP-46066,ORD-16066,XpressBees Surface,TRK906066,5,5,90,SLA Met
SHP-46067,ORD-16067,XpressBees Surface,TRK906067,5,5,150,SLA Met
SHP-46069,ORD-16069,Ecom Express,TRK906069,2,2,180,SLA Met
SHP-46070,ORD-16070,Ecom Express,TRK906070,2,5,60,SLA Breached
SHP-46072,ORD-16072,BlueDart Express,TRK906072,5,5,180,SLA Met
SHP-46073,ORD-16073,Delhivery Direct,TRK906073,4,4,180,SLA Met
SHP-46074,ORD-16074,BlueDart Express,TRK906074,2,3,120,SLA Breached
SHP-46075,ORD-16075,BlueDart Express,TRK906075,3,5,150,SLA Breached
SHP-46077,ORD-16077,Ecom Express,TRK906077,4,4,150,SLA Met
SHP-46079,ORD-16079,XpressBees Surface,TRK906079,3,4,60,SLA Breached
SHP-46080,ORD-16080,BlueDart Express,TRK906080,2,2,60,SLA Met
SHP-46081,ORD-16081,Ecom Express,TRK906081,5,5,60,SLA Met
SHP-46082,ORD-16082,Shadowfax Surface,TRK906082,3,3,180,SLA Met
SHP-46083,ORD-16083,XpressBees Surface,TRK906083,5,5,90,SLA Met
SHP-46084,ORD-16084,Ecom Express,TRK906084,4,4,120,SLA Met
SHP-46085,ORD-16085,Ecom Express,TRK906085,2,2,90,SLA Met
SHP-46086,ORD-16086,Ecom Express,TRK906086,2,2,120,SLA Met
SHP-46087,ORD-16087,Delhivery Direct,TRK906087,3,3,150,SLA Met
SHP-46088,ORD-16088,Ecom Express,TRK906088,2,2,90,SLA Met
SHP-46089,ORD-16089,BlueDart Express,TRK906089,3,3,90,SLA Met
SHP-46090,ORD-16090,Ecom Express,TRK906090,3,3,90,SLA Met
SHP-46091,ORD-16091,Ecom Express,TRK906091,2,2,120,SLA Met
SHP-46092,ORD-16092,Shadowfax Surface,TRK906092,2,2,180,SLA Met
SHP-46093,ORD-16093,BlueDart Express,TRK906093,5,6,180,SLA Breached
SHP-46094,ORD-16094,Delhivery Direct,TRK906094,2,2,180,SLA Met
SHP-46095,ORD-16095,Delhivery Direct,TRK906095,2,2,60,SLA Met
SHP-46096,ORD-16096,XpressBees Surface,TRK906096,5,9,120,SLA Breached
SHP-46098,ORD-16098,Shadowfax Surface,TRK906098,5,5,120,SLA Met
SHP-46099,ORD-16099,Shadowfax Surface,TRK906099,2,2,150,SLA Met
SHP-46100,ORD-16100,Ecom Express,TRK906100,4,4,90,SLA Met
SHP-46102,ORD-16102,Delhivery Direct,TRK906102,3,3,90,SLA Met
SHP-46103,ORD-16103,Shadowfax Surface,TRK906103,2,2,180,SLA Met
SHP-46104,ORD-16104,BlueDart Express,TRK906104,5,5,60,SLA Met
SHP-46105,ORD-16105,XpressBees Surface,TRK906105,4,4,60,SLA Met
SHP-46106,ORD-16106,XpressBees Surface,TRK906106,3,3,60,SLA Met
SHP-46107,ORD-16107,Shadowfax Surface,TRK906107,3,3,180,SLA Met
SHP-46108,ORD-16108,Shadowfax Surface,TRK906108,3,3,180,SLA Met
SHP-46109,ORD-16109,Delhivery Direct,TRK906109,5,5,150,SLA Met
SHP-46110,ORD-16110,Shadowfax Surface,TRK906110,4,4,90,SLA Met
SHP-46111,ORD-16111,XpressBees Surface,TRK906111,2,2,120,SLA Met
SHP-46112,ORD-16112,Ecom Express,TRK906112,5,5,90,SLA Met
SHP-46113,ORD-16113,Shadowfax Surface,TRK906113,2,2,120,SLA Met
SHP-46114,ORD-16114,Ecom Express,TRK906114,3,3,150,SLA Met
SHP-46116,ORD-16116,Shadowfax Surface,TRK906116,5,9,150,SLA Breached
SHP-46117,ORD-16117,BlueDart Express,TRK906117,4,4,90,SLA Met
SHP-46118,ORD-16118,Delhivery Direct,TRK906118,5,6,150,SLA Breached
SHP-46119,ORD-16119,Delhivery Direct,TRK906119,3,3,120,SLA Met
SHP-46120,ORD-16120,Ecom Express,TRK906120,3,3,180,SLA Met
SHP-46121,ORD-16121,XpressBees Surface,TRK906121,3,3,120,SLA Met
SHP-46122,ORD-16122,Delhivery Direct,TRK906122,5,5,90,SLA Met
SHP-46123,ORD-16123,XpressBees Surface,TRK906123,3,3,60,SLA Met
SHP-46124,ORD-16124,BlueDart Express,TRK906124,5,6,120,SLA Breached
SHP-46125,ORD-16125,XpressBees Surface,TRK906125,4,4,120,SLA Met
SHP-46126,ORD-16126,Shadowfax Surface,TRK906126,3,3,150,SLA Met
SHP-46127,ORD-16127,Shadowfax Surface,TRK906127,3,3,150,SLA Met
SHP-46128,ORD-16128,BlueDart Express,TRK906128,3,3,180,SLA Met
SHP-46129,ORD-16129,Shadowfax Surface,TRK906129,2,2,90,SLA Met
SHP-46130,ORD-16130,Shadowfax Surface,TRK906130,2,2,180,SLA Met
SHP-46131,ORD-16131,BlueDart Express,TRK906131,3,3,150,SLA Met
SHP-46133,ORD-16133,XpressBees Surface,TRK906133,3,3,150,SLA Met
SHP-46134,ORD-16134,Ecom Express,TRK906134,4,8,90,SLA Breached
SHP-46136,ORD-16136,BlueDart Express,TRK906136,2,2,60,SLA Met
SHP-46137,ORD-16137,Delhivery Direct,TRK906137,5,5,60,SLA Met
SHP-46138,ORD-16138,Ecom Express,TRK906138,3,3,60,SLA Met
SHP-46140,ORD-16140,BlueDart Express,TRK906140,3,3,180,SLA Met
SHP-46141,ORD-16141,Ecom Express,TRK906141,2,2,60,SLA Met
SHP-46142,ORD-16142,Shadowfax Surface,TRK906142,5,7,180,SLA Breached
SHP-46143,ORD-16143,Ecom Express,TRK906143,3,3,180,SLA Met
SHP-46144,ORD-16144,Shadowfax Surface,TRK906144,3,3,90,SLA Met
SHP-46145,ORD-16145,Delhivery Direct,TRK906145,2,2,90,SLA Met
SHP-46146,ORD-16146,XpressBees Surface,TRK906146,3,3,120,SLA Met
SHP-46147,ORD-16147,BlueDart Express,TRK906147,3,7,120,SLA Breached
SHP-46148,ORD-16148,Ecom Express,TRK906148,3,3,180,SLA Met
SHP-46149,ORD-16149,Ecom Express,TRK906149,3,5,90,SLA Breached
SHP-46150,ORD-16150,XpressBees Surface,TRK906150,3,3,60,SLA Met
SHP-46151,ORD-16151,BlueDart Express,TRK906151,4,4,180,SLA Met
SHP-46152,ORD-16152,Shadowfax Surface,TRK906152,3,6,120,SLA Breached
SHP-46153,ORD-16153,Delhivery Direct,TRK906153,5,5,120,SLA Met
SHP-46154,ORD-16154,XpressBees Surface,TRK906154,5,5,120,SLA Met
SHP-46156,ORD-16156,Ecom Express,TRK906156,2,2,150,SLA Met
SHP-46158,ORD-16158,BlueDart Express,TRK906158,4,4,90,SLA Met
SHP-46159,ORD-16159,BlueDart Express,TRK906159,2,5,120,SLA Breached
SHP-46160,ORD-16160,Shadowfax Surface,TRK906160,3,3,60,SLA Met
SHP-46161,ORD-16161,Shadowfax Surface,TRK906161,5,5,60,SLA Met
